"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"08553","ROCKY HILL, NJ",,"H",381,"H",6775,"H",30217,40,"ROCKY HILL","NJ","SOMERSET"
"08554","ROEBLING, NJ",,"G",169,"G",1397,"G",6029,46,"ROEBLING","NJ","BURLINGTON"
"08555","ROOSEVELT, NJ",,"J",26,"J",215,"J",1181,8,"ROOSEVELT","NJ","MONMOUTH"
"08556","ROSEMONT, NJ",,"J",35,"H",417,"H",1867,10,"ROSEMONT","NJ","HUNTERDON"
"08557","SERGEANTSVILLE, NJ",,"H",112,"H",1298,"H",5872,9,"SERGEANTSVILLE","NJ","HUNTERDON"
"08558","SKILLMAN, NJ",,"J",3397,"J",125057,"J",341676,259,"SKILLMAN","NJ","SOMERSET"
"08559","STOCKTON, NJ",,"G",350,"G",3571,"G",15837,106,"STOCKTON","NJ","HUNTERDON"
"08560","TITUSVILLE, NJ","G","S",0,"S",0,"S",0,67,"TITUSVILLE","NJ","MERCER"
"08561","WINDSOR, NJ",,"G",768,"G",8985,"G",43199,58,"WINDSOR","NJ","MERCER"
"08562","WRIGHTSTOWN, NJ",,"G",1112,"G",9068,"G",37665,115,"WRIGHTSTOWN","NJ","BURLINGTON"
"08601","TRENTON, NJ","E","S",0,"S",0,"S",0,14,"TRENTON","NJ","MERCER"
"08607","TRENTON, NJ",,"J",63,"J",723,"J",3566,7,"TRENTON","NJ","MERCER"
"08608","TRENTON, NJ",,"G",2011,"G",35372,"G",139839,255,"TRENTON","NJ","MERCER"
"08609","TRENTON, NJ",,"G",1909,"G",16923,"G",72715,217,"TRENTON","NJ","MERCER"
"08610","TRENTON, NJ",,"G",3517,"G",25042,"G",110467,471,"TRENTON","NJ","MERCER"
"08611","TRENTON, NJ",,"G",4257,"G",36003,"G",150231,360,"TRENTON","NJ","MERCER"
"08618","TRENTON, NJ",,"G",6312,"G",105972,"G",366541,387,"TRENTON","NJ","MERCER"
"08619","TRENTON, NJ",,"G",13652,"G",182132,"G",691409,829,"TRENTON","NJ","MERCER"
"08620","TRENTON, NJ",,"G",1409,"H",11787,"G",46510,169,"TRENTON","NJ","MERCER"
"08625","TRENTON, NJ",,"J",105,"H",2903,"H",10637,12,"TRENTON","NJ","MERCER"
"08628","TRENTON, NJ",,"G",10320,"G",211867,"G",754442,365,"TRENTON","NJ","MERCER"
"08629","TRENTON, NJ",,"H",1390,"J",17092,"J",66286,95,"TRENTON","NJ","MERCER"
"08638","TRENTON, NJ",,"G",10546,"H",123442,"H",520232,553,"TRENTON","NJ","MERCER"
"08640","JOINT BASE MDL, NJ",,"H",315,"H",4009,"H",17645,32,"JOINT BASE MDL","NJ","BURLINGTON"
"08641","JOINT BASE MDL, NJ",,"H",445,"H",3737,"H",15299,37,"JOINT BASE MDL","NJ","BURLINGTON"
"08646","TRENTON, NJ",,"J",10,"G",68,"G",293,6,"TRENTON","NJ","MERCER"
"08647","TRENTON, NJ","B","S",0,"S",0,"S",0,4,"TRENTON","NJ","MERCER"
"08648","LAWRENCE TOWNSHIP, NJ",,"G",25046,"H",567543,"H",1944038,1067,"LAWRENCE TOWNSHIP","NJ","MERCER"
"08650","TRENTON, NJ",,"G",735,"G",11885,"G",35671,15,"TRENTON","NJ","MERCER"
"08690","TRENTON, NJ",,"G",8544,"G",91288,"G",356568,466,"TRENTON","NJ","MERCER"
"08691","TRENTON, NJ",,"H",16534,"G",188094,"G",801299,588,"TRENTON","NJ","MERCER"
"08701","LAKEWOOD, NJ",,"G",40543,"G",399248,"G",1656465,2886,"LAKEWOOD","NJ","OCEAN"
"08720","ALLENWOOD, NJ",,"H",360,"H",3655,"G",15668,42,"ALLENWOOD","NJ","MONMOUTH"
"08721","BAYVILLE, NJ",,"G",3296,"G",27367,"G",119549,398,"BAYVILLE","NJ","OCEAN"
"08722","BEACHWOOD, NJ",,"G",478,"G",3393,"G",15634,107,"BEACHWOOD","NJ","OCEAN"
"08723","BRICK, NJ",,"G",11166,"G",84035,"G",361933,919,"BRICK","NJ","OCEAN"
"08724","BRICK, NJ",,"G",8418,"G",89624,"G",365991,678,"BRICK","NJ","OCEAN"
"08730","BRIELLE, NJ",,"G",1275,"G",9282,"G",43490,174,"BRIELLE","NJ","MONMOUTH"
"08731","FORKED RIVER, NJ",,"G",4140,"H",55131,"H",206601,463,"FORKED RIVER","NJ","OCEAN"
"08732","ISLAND HEIGHTS, NJ",,"H",200,"H",2029,"G",9151,45,"ISLAND HEIGHTS","NJ","OCEAN"
"08733","LAKEHURST, NJ",,"H",1091,"G",8362,"G",35921,105,"LAKEHURST","NJ","OCEAN"
"08734","LANOKA HARBOR, NJ",,"G",1458,"G",9938,"G",45339,142,"LANOKA HARBOR","NJ","OCEAN"
"08735","LAVALLETTE, NJ",,"G",490,"G",3540,"G",24049,122,"LAVALLETTE","NJ","OCEAN"
"08736","MANASQUAN, NJ",,"G",6007,"G",76718,"G",339791,627,"MANASQUAN","NJ","MONMOUTH"
"08738","MANTOLOKING, NJ",,"H",29,"H",268,"G",1393,16,"MANTOLOKING","NJ","OCEAN"
"08739","NORMANDY BEACH, NJ",,"J",28,"G",200,"G",1900,22,"NORMANDY BEACH","NJ","OCEAN"
"08740","OCEAN GATE, NJ",,"J",25,"G",138,"G",702,15,"OCEAN GATE","NJ","OCEAN"
"08741","PINE BEACH, NJ",,"G",299,"G",2044,"G",9219,50,"PINE BEACH","NJ","OCEAN"
"08742","POINT PLEASANT BEACH, NJ",,"G",6796,"G",55745,"G",266140,826,"POINT PLEASANT BEACH","NJ","OCEAN"
"08750","SEA GIRT, NJ",,"G",2230,"H",21480,"H",89722,216,"SEA GIRT","NJ","MONMOUTH"
"08751","SEASIDE HEIGHTS, NJ",,"H",774,"G",3125,"G",22498,153,"SEASIDE HEIGHTS","NJ","OCEAN"
"08752","SEASIDE PARK, NJ",,"G",296,"G",1984,"G",11987,65,"SEASIDE PARK","NJ","OCEAN"
"08753","TOMS RIVER, NJ",,"G",18584,"G",158809,"G",652675,1807,"TOMS RIVER","NJ","OCEAN"
"08754","TOMS RIVER, NJ",,"H",1170,"H",11118,"H",45540,36,"TOMS RIVER","NJ","OCEAN"
"08755","TOMS RIVER, NJ",,"G",11604,"G",131509,"G",568121,853,"TOMS RIVER","NJ","OCEAN"
"08757","TOMS RIVER, NJ",,"G",1647,"G",11876,"G",52939,207,"TOMS RIVER","NJ","OCEAN"
"08758","WARETOWN, NJ",,"H",909,"G",6313,"G",29407,116,"WARETOWN","NJ","OCEAN"
"08759","MANCHESTER TOWNSHIP, NJ",,"G",3706,"G",31062,"G",129741,299,"MANCHESTER TOWNSHIP","NJ","OCEAN"
"08801","ANNANDALE, NJ",,"H",1210,"H",13419,"H",59100,162,"ANNANDALE","NJ","HUNTERDON"
"08802","ASBURY, NJ",,"H",538,"H",6099,"H",26465,75,"ASBURY","NJ","HUNTERDON"
"08803","BAPTISTOWN, NJ",,"H",25,"H",89,"H",400,6,"BAPTISTOWN","NJ","HUNTERDON"
"08804","BLOOMSBURY, NJ",,"G",515,"G",5898,"G",27269,55,"BLOOMSBURY","NJ","HUNTERDON"
"08805","BOUND BROOK, NJ",,"G",4774,"G",45211,"G",203588,331,"BOUND BROOK","NJ","SOMERSET"
"08807","BRIDGEWATER, NJ",,"G",35633,"H",1105469,"G",3589463,1353,"BRIDGEWATER","NJ","SOMERSET"
"08808","BROADWAY, NJ",,"H",103,"J",931,"J",3685,7,"BROADWAY","NJ","WARREN"
"08809","CLINTON, NJ",,"G",3962,"G",49238,"G",191358,291,"CLINTON","NJ","HUNTERDON"
"08810","DAYTON, NJ",,"G",7642,"H",118028,"H",462867,305,"DAYTON","NJ","MIDDLESEX"
"08812","DUNELLEN, NJ",,"G",6103,"G",46061,"G",194980,464,"DUNELLEN","NJ","MIDDLESEX"
"08816","EAST BRUNSWICK, NJ",,"G",26138,"G",280833,"G",1172240,1666,"EAST BRUNSWICK","NJ","MIDDLESEX"
"08817","EDISON, NJ",,"G",27236,"G",378015,"G",1535580,1414,"EDISON","NJ","MIDDLESEX"
"08818","EDISON, NJ",,"G",2415,"H",34388,"G",140185,65,"EDISON","NJ","MIDDLESEX"
"08820","EDISON, NJ",,"H",14457,"H",174128,"H",750235,1099,"EDISON","NJ","MIDDLESEX"
"08821","FLAGTOWN, NJ",,"G",59,"H",758,"H",3276,8,"FLAGTOWN","NJ","SOMERSET"
"08822","FLEMINGTON, NJ",,"G",17861,"G",196272,"G",843566,1125,"FLEMINGTON","NJ","HUNTERDON"
"08823","FRANKLIN PARK, NJ",,"H",1073,"H",7974,"H",33161,145,"FRANKLIN PARK","NJ","SOMERSET"
"08824","KENDALL PARK, NJ",,"G",1247,"G",14635,"G",72500,253,"KENDALL PARK","NJ","MIDDLESEX"
"08825","FRENCHTOWN, NJ",,"G",967,"G",10147,"G",41835,148,"FRENCHTOWN","NJ","HUNTERDON"
"08826","GLEN GARDNER, NJ",,"H",815,"H",10188,"H",43581,96,"GLEN GARDNER","NJ","HUNTERDON"
"08827","HAMPTON, NJ",,"G",2783,"H",57830,"H",196721,126,"HAMPTON","NJ","HUNTERDON"
"08828","HELMETTA, NJ",,"G",148,"G",1037,"G",4855,29,"HELMETTA","NJ","MIDDLESEX"
"08829","HIGH BRIDGE, NJ",,"H",1108,"H",12677,"H",56691,62,"HIGH BRIDGE","NJ","HUNTERDON"
"08830","ISELIN, NJ",,"G",18857,"G",520013,"G",1905025,811,"ISELIN","NJ","MIDDLESEX"
"08831","MONROE TOWNSHIP, NJ",,"G",13446,"G",166568,"G",705173,1076,"MONROE TOWNSHIP","NJ","MIDDLESEX"
"08832","KEASBEY, NJ",,"H",3382,"G",39280,"G",173015,85,"KEASBEY","NJ","MIDDLESEX"
"08833","LEBANON, NJ",,"G",2978,"H",49488,"G",190281,309,"LEBANON","NJ","HUNTERDON"
"08835","MANVILLE, NJ",,"G",1660,"G",11419,"G",47769,185,"MANVILLE","NJ","SOMERSET"
"08836","MARTINSVILLE, NJ",,"G",700,"G",6091,"H",26463,127,"MARTINSVILLE","NJ","SOMERSET"
"08837","EDISON, NJ",,"G",33303,"G",547361,"G",2124731,1120,"EDISON","NJ","MIDDLESEX"
"08840","METUCHEN, NJ",,"G",6070,"G",57895,"G",262543,570,"METUCHEN","NJ","MIDDLESEX"
"08844","HILLSBOROUGH, NJ",,"G",10910,"G",105536,"G",453019,955,"HILLSBOROUGH","NJ","SOMERSET"
"08846","MIDDLESEX, NJ",,"G",4324,"G",51774,"G",230915,461,"MIDDLESEX","NJ","MIDDLESEX"
"08848","MILFORD, NJ",,"G",970,"G",10401,"G",45789,141,"MILFORD","NJ","HUNTERDON"
"08850","MILLTOWN, NJ",,"G",1763,"G",11910,"G",51006,198,"MILLTOWN","NJ","MIDDLESEX"
"08852","MONMOUTH JUNCTION, NJ",,"H",8468,"H",105185,"H",445040,456,"MONMOUTH JUNCTION","NJ","MIDDLESEX"
"08853","NESHANIC STATION, NJ",,"G",583,"G",5125,"G",21720,72,"NESHANIC STATION","NJ","SOMERSET"
"08854","PISCATAWAY, NJ",,"G",30863,"G",595882,"G",2307613,1229,"PISCATAWAY","NJ","MIDDLESEX"
"08855","PISCATAWAY, NJ",,"G",3441,"G",136826,"G",471973,22,"PISCATAWAY","NJ","MIDDLESEX"
"08857","OLD BRIDGE, NJ",,"H",9169,"G",95285,"G",397698,828,"OLD BRIDGE","NJ","MIDDLESEX"
"08858","OLDWICK, NJ",,"H",1108,"H",20845,"H",79496,42,"OLDWICK","NJ","HUNTERDON"
"08859","PARLIN, NJ",,"G",4026,"G",46770,"G",197681,378,"PARLIN","NJ","MIDDLESEX"
"08861","PERTH AMBOY, NJ",,"G",11297,"G",122475,"G",476258,939,"PERTH AMBOY","NJ","MIDDLESEX"
"08862","PERTH AMBOY, NJ",,"J",95,"J",798,"J",3732,11,"PERTH AMBOY","NJ","MIDDLESEX"
"08863","FORDS, NJ",,"G",1617,"G",17740,"G",80916,206,"FORDS","NJ","MIDDLESEX"
"08865","PHILLIPSBURG, NJ",,"G",9763,"G",89245,"G",375514,696,"PHILLIPSBURG","NJ","WARREN"
"08867","PITTSTOWN, NJ",,"G",507,"G",4894,"G",22152,108,"PITTSTOWN","NJ","HUNTERDON"
"08868","QUAKERTOWN, NJ",,"J",31,"J",118,"J",491,6,"QUAKERTOWN","NJ","HUNTERDON"
"08869","RARITAN, NJ",,"H",8286,"J",354982,"H",983527,286,"RARITAN","NJ","SOMERSET"
"08870","READINGTON, NJ",,"J",85,"J",714,"J",3562,8,"READINGTON","NJ","HUNTERDON"
"08871","SAYREVILLE, NJ",,"J",16,"H",103,"H",398,3,"SAYREVILLE","NJ","MIDDLESEX"
"08872","SAYREVILLE, NJ",,"G",3411,"G",46455,"G",192011,353,"SAYREVILLE","NJ","MIDDLESEX"
"08873","SOMERSET, NJ",,"G",31799,"G",584164,"G",2354779,1443,"SOMERSET","NJ","SOMERSET"
"08875","SOMERSET, NJ",,"J",1226,"J",22504,"J",91702,20,"SOMERSET","NJ","SOMERSET"
"08876","SOMERVILLE, NJ",,"H",25361,"H",596264,"H",2004476,1062,"SOMERVILLE","NJ","SOMERSET"
"08879","SOUTH AMBOY, NJ",,"G",3068,"G",28048,"G",123658,387,"SOUTH AMBOY","NJ","MIDDLESEX"
"08880","SOUTH BOUND BROOK, NJ",,"H",336,"H",3333,"H",14139,59,"SOUTH BOUND BROOK","NJ","SOMERSET"
"08882","SOUTH RIVER, NJ",,"G",2131,"G",19620,"G",93969,316,"SOUTH RIVER","NJ","MIDDLESEX"
"08884","SPOTSWOOD, NJ",,"G",1561,"G",15895,"G",58224,164,"SPOTSWOOD","NJ","MIDDLESEX"
"08885","STANTON, NJ","B","S",0,"S",0,"S",0,3,"STANTON","NJ","HUNTERDON"
"08886","STEWARTSVILLE, NJ",,"H",867,"G",5891,"G",24663,89,"STEWARTSVILLE","NJ","WARREN"
"08887","THREE BRIDGES, NJ",,"G",117,"G",1821,"H",7945,22,"THREE BRIDGES","NJ","HUNTERDON"
"08888","WHITEHOUSE, NJ",,"G",494,"G",9296,"G",38074,44,"WHITEHOUSE","NJ","HUNTERDON"
"08889","WHITEHOUSE STATION, NJ",,"H",5457,"J",229499,"J",732091,281,"WHITEHOUSE STATION","NJ","HUNTERDON"
"08901","NEW BRUNSWICK, NJ",,"G",20659,"G",301555,"G",1171478,1038,"NEW BRUNSWICK","NJ","MIDDLESEX"
"08902","NORTH BRUNSWICK, NJ",,"G",18880,"G",201575,"G",868888,1138,"NORTH BRUNSWICK","NJ","MIDDLESEX"
"08903","NEW BRUNSWICK, NJ","H","S",0,"S",0,"S",0,38,"NEW BRUNSWICK","NJ","MIDDLESEX"
"08904","HIGHLAND PARK, NJ",,"G",2360,"G",18174,"G",77991,316,"HIGHLAND PARK","NJ","MIDDLESEX"
"08933","NEW BRUNSWICK, NJ","G","S",0,"S",0,"S",0,13,"NEW BRUNSWICK","NJ","MIDDLESEX"
"10001","NEW YORK, NY",,"G",153375,"G",2696949,"G",10437332,7277,"NEW YORK","NY","NEW YORK"
"10002","NEW YORK, NY",,"G",22471,"G",174234,"G",752302,3005,"NEW YORK","NY","NEW YORK"
"10003","NEW YORK, NY",,"G",98473,"G",1719465,"G",6587925,4272,"NEW YORK","NY","NEW YORK"
"10004","NEW YORK, NY",,"G",59357,"G",1673591,"G",5567498,1606,"NEW YORK","NY","NEW YORK"
"10005","NEW YORK, NY",,"G",48968,"G",2035298,"G",6301744,1370,"NEW YORK","NY","NEW YORK"
"10006","NEW YORK, NY",,"G",21680,"H",808522,"G",2552109,799,"NEW YORK","NY","NEW YORK"
"10007","NEW YORK, NY",,"G",38014,"G",1227486,"G",3902937,1523,"NEW YORK","NY","NEW YORK"
"10008","NEW YORK, NY",,"J",557,"H",4541,"H",17712,9,"NEW YORK","NY","NEW YORK"
"10009","NEW YORK, NY",,"G",10454,"H",112171,"H",474133,1236,"NEW YORK","NY","NEW YORK"
"10010","NEW YORK, NY",,"G",71748,"H",2900016,"G",8490603,2983,"NEW YORK","NY","NEW YORK"
"10011","NEW YORK, NY",,"G",70237,"G",1601410,"G",6296715,3861,"NEW YORK","NY","NEW YORK"
"10012","NEW YORK, NY",,"G",38305,"G",616879,"G",2635725,2871,"NEW YORK","NY","NEW YORK"
"10013","NEW YORK, NY",,"G",85320,"H",3159824,"G",8270392,5171,"NEW YORK","NY","NEW YORK"
"10014","NEW YORK, NY",,"G",41268,"G",828242,"G",3229167,2329,"NEW YORK","NY","NEW YORK"
"10016","NEW YORK, NY",,"G",115388,"G",2636528,"G",10554875,5776,"NEW YORK","NY","NEW YORK"
"10017","NEW YORK, NY",,"G",148113,"G",8414813,"G",22369544,4979,"NEW YORK","NY","NEW YORK"
"10018","NEW YORK, NY",,"G",136978,"G",3182624,"G",11580193,6585,"NEW YORK","NY","NEW YORK"
"10019","NEW YORK, NY",,"G",151434,"H",7895406,"G",23024243,4782,"NEW YORK","NY","NEW YORK"
"10020","NEW YORK, NY",,"G",28951,"G",1592900,"G",5064007,682,"NEW YORK","NY","NEW YORK"
"10021","NEW YORK, NY",,"H",64673,"H",1445386,"H",5942992,2798,"NEW YORK","NY","NEW YORK"
"10022","NEW YORK, NY",,"G",141761,"G",8291594,"G",24364428,6239,"NEW YORK","NY","NEW YORK"
"10023","NEW YORK, NY",,"G",45633,"G",812382,"G",3034668,2297,"NEW YORK","NY","NEW YORK"
"10024","NEW YORK, NY",,"G",19584,"G",204875,"G",863003,1956,"NEW YORK","NY","NEW YORK"
"10025","NEW YORK, NY",,"G",21425,"G",224372,"G",948552,1978,"NEW YORK","NY","NEW YORK"
"10026","NEW YORK, NY",,"G",4200,"G",33724,"G",142098,566,"NEW YORK","NY","NEW YORK"
"10027","NEW YORK, NY",,"H",45383,"H",659475,"H",2775526,1100,"NEW YORK","NY","NEW YORK"
"10028","NEW YORK, NY",,"G",18819,"H",212117,"G",899487,1809,"NEW YORK","NY","NEW YORK"
"10029","NEW YORK, NY",,"H",27231,"H",417856,"H",1886735,1087,"NEW YORK","NY","NEW YORK"
"10030","NEW YORK, NY",,"G",2685,"G",21582,"G",93233,300,"NEW YORK","NY","NEW YORK"
"10031","NEW YORK, NY",,"G",5270,"G",37269,"G",160713,811,"NEW YORK","NY","NEW YORK"
"10032","NEW YORK, NY",,"H",17288,"J",313422,"H",1215256,807,"NEW YORK","NY","NEW YORK"
"10033","NEW YORK, NY",,"G",7753,"H",64181,"H",271822,978,"NEW YORK","NY","NEW YORK"
"10034","NEW YORK, NY",,"G",4271,"G",33016,"G",142111,668,"NEW YORK","NY","NEW YORK"
"10035","NEW YORK, NY",,"G",11433,"G",118087,"G",494070,671,"NEW YORK","NY","NEW YORK"
"10036","NEW YORK, NY",,"G",178598,"H",8525837,"G",23348581,6102,"NEW YORK","NY","NEW YORK"
"10037","NEW YORK, NY",,"G",4967,"H",57080,"H",241571,233,"NEW YORK","NY","NEW YORK"
"10038","NEW YORK, NY",,"G",44910,"G",1182173,"G",4021878,1909,"NEW YORK","NY","NEW YORK"
"10039","NEW YORK, NY",,"G",1848,"G",12949,"G",52683,213,"NEW YORK","NY","NEW YORK"
"10040","NEW YORK, NY",,"H",4290,"H",37633,"H",154009,581,"NEW YORK","NY","NEW YORK"
"10041","NEW YORK, NY",,"G",7218,"G",428040,"G",1287383,53,"NEW YORK","NY","NEW YORK"
"10043","NEW YORK, NY","E","S",0,"S",0,"S",0,12,"NEW YORK","NY","NEW YORK"
"10044","NEW YORK, NY",,"G",1599,"G",19159,"H",80989,93,"NEW YORK","NY","NEW YORK"
"10045","NEW YORK, NY","H","S",0,"S",0,"S",0,4,"NEW YORK","NY","NEW YORK"
"10055","NEW YORK, NY",,"G",1747,"H",385986,"H",734781,26,"NEW YORK","NY","NEW YORK"
"10065","NEW YORK, NY",,"G",26181,"G",615684,"G",2356654,1601,"NEW YORK","NY","NEW YORK"
"10069","NEW YORK, NY",,"H",506,"H",6219,"G",28677,106,"NEW YORK","NY","NEW YORK"
"10075","NEW YORK, NY",,"G",7806,"G",114880,"G",504344,893,"NEW YORK","NY","NEW YORK"
"10080","NEW YORK, NY","G","S",0,"S",0,"S",0,7,"NEW YORK","NY","NEW YORK"
"10101","NEW YORK, NY",,"H",159,"J",4765,"J",20358,7,"NEW YORK","NY","NEW YORK"
"10103","NEW YORK, NY",,"H",3060,"J",530960,"J",1618941,72,"NEW YORK","NY","NEW YORK"
"10104","NEW YORK, NY",,"H",7785,"H",319176,"H",1041095,57,"NEW YORK","NY","NEW YORK"
"10105","NEW YORK, NY",,"G",7768,"H",609819,"G",2056184,91,"NEW YORK","NY","NEW YORK"
"10106","NEW YORK, NY",,"H",796,"H",21878,"G",106795,94,"NEW YORK","NY","NEW YORK"
"10107","NEW YORK, NY",,"G",1616,"G",22173,"G",259266,245,"NEW YORK","NY","NEW YORK"
"10110","NEW YORK, NY",,"H",2579,"H",60452,"H",282465,112,"NEW YORK","NY","NEW YORK"
"10111","NEW YORK, NY",,"H",3201,"H",130535,"H",623147,160,"NEW YORK","NY","NEW YORK"
"10112","NEW YORK, NY",,"H",8037,"G",493913,"H",1605322,151,"NEW YORK","NY","NEW YORK"
"10113","NEW YORK, NY","F","S",0,"S",0,"S",0,5,"NEW YORK","NY","NEW YORK"
"10115","NEW YORK, NY",,"H",3079,"H",42035,"H",163495,78,"NEW YORK","NY","NEW YORK"
"10116","NEW YORK, NY",,"H",42,"J",211,"J",863,6,"NEW YORK","NY","NEW YORK"
"10117","NEW YORK, NY",,"H",45,"G",1171,"G",4040,3,"NEW YORK","NY","NEW YORK"
"10118","NEW YORK, NY",,"G",6587,"G",181525,"G",775684,336,"NEW YORK","NY","NEW YORK"
"10119","NEW YORK, NY",,"G",8913,"G",262171,"G",1059716,273,"NEW YORK","NY","NEW YORK"
"10120","NEW YORK, NY",,"G",1300,"H",32150,"H",121640,69,"NEW YORK","NY","NEW YORK"
"10121","NEW YORK, NY",,"G",6519,"G",228765,"H",994228,79,"NEW YORK","NY","NEW YORK"
"10122","NEW YORK, NY",,"G",2021,"G",36935,"G",148853,172,"NEW YORK","NY","NEW YORK"
"10123","NEW YORK, NY",,"G",1949,"G",48466,"G",193696,177,"NEW YORK","NY","NEW YORK"
"10125","NEW YORK, NY",,"J",48,"H",351,"H",1535,5,"NEW YORK","NY","NEW YORK"
"10128","NEW YORK, NY",,"G",16556,"G",195455,"G",826191,1657,"NEW YORK","NY","NEW YORK"
"10150","NEW YORK, NY",,"J",133,"J",1163,"J",4694,10,"NEW YORK","NY","NEW YORK"
"10151","NEW YORK, NY",,"H",862,"H",67620,"H",253298,69,"NEW YORK","NY","NEW YORK"
"10152","NEW YORK, NY",,"G",1944,"H",320101,"H",698562,68,"NEW YORK","NY","NEW YORK"
"10153","NEW YORK, NY",,"H",5624,"H",519708,"H",1723982,111,"NEW YORK","NY","NEW YORK"
"10154","NEW YORK, NY",,"H",7702,"H",325888,"H",1332448,73,"NEW YORK","NY","NEW YORK"
"10155","NEW YORK, NY",,"G",1086,"G",26333,"G",149196,130,"NEW YORK","NY","NEW YORK"
"10156","NEW YORK, NY",,"G",9,"H",106,"H",547,7,"NEW YORK","NY","NEW YORK"
"10158","NEW YORK, NY",,"G",4333,"J",565329,"H",1289180,60,"NEW YORK","NY","NEW YORK"
"10159","NEW YORK, NY",,"J",4,"H",70,"H",354,3,"NEW YORK","NY","NEW YORK"
"10162","NEW YORK, NY",,"H",143,"H",1674,"H",7057,17,"NEW YORK","NY","NEW YORK"
"10163","NEW YORK, NY",,"G",35,"H",280,"G",1308,9,"NEW YORK","NY","NEW YORK"
"10165","NEW YORK, NY",,"G",3428,"G",96518,"G",345335,295,"NEW YORK","NY","NEW YORK"
"10166","NEW YORK, NY",,"G",6032,"G",347647,"G",1173561,137,"NEW YORK","NY","NEW YORK"
"10167","NEW YORK, NY",,"H",6198,"G",460503,"G",1447515,125,"NEW YORK","NY","NEW YORK"
"10168","NEW YORK, NY",,"G",2838,"G",51600,"G",226604,178,"NEW YORK","NY","NEW YORK"
"10169","NEW YORK, NY",,"G",3461,"G",212141,"G",502130,165,"NEW YORK","NY","NEW YORK"
"10170","NEW YORK, NY",,"G",5052,"G",181637,"G",594127,274,"NEW YORK","NY","NEW YORK"
"10171","NEW YORK, NY",,"H",1715,"H",219656,"H",590744,75,"NEW YORK","NY","NEW YORK"
"10172","NEW YORK, NY",,"G",5570,"H",432660,"G",1331438,64,"NEW YORK","NY","NEW YORK"
"10173","NEW YORK, NY",,"G",1827,"H",147753,"G",424194,73,"NEW YORK","NY","NEW YORK"
"10174","NEW YORK, NY",,"G",2063,"H",82589,"H",312520,112,"NEW YORK","NY","NEW YORK"
"10175","NEW YORK, NY",,"G",1661,"H",44147,"H",152913,90,"NEW YORK","NY","NEW YORK"
"10176","NEW YORK, NY",,"H",2139,"H",37943,"G",177876,98,"NEW YORK","NY","NEW YORK"
"10177","NEW YORK, NY",,"H",2457,"H",175608,"H",648425,75,"NEW YORK","NY","NEW YORK"
"10178","NEW YORK, NY",,"G",4479,"G",172218,"H",723139,45,"NEW YORK","NY","NEW YORK"
"10179","NEW YORK, NY","H","S",0,"S",0,"S",0,7,"NEW YORK","NY","NEW YORK"
"10185","NEW YORK, NY",,"G",6,"J",54,"J",260,5,"NEW YORK","NY","NEW YORK"
"10199","NEW YORK, NY",,"J",26,"J",322,"J",953,14,"NEW YORK","NY","NEW YORK"
"10270","NEW YORK, NY","E","S",0,"S",0,"S",0,4,"NEW YORK","NY","NEW YORK"
"10271","NEW YORK, NY",,"G",5136,"G",153654,"G",530381,91,"NEW YORK","NY","NEW YORK"
"10276","NEW YORK, NY",,"G",10,"G",45,"H",335,4,"NEW YORK","NY","NEW YORK"
"10278","NEW YORK, NY",,"J",620,"J",8710,"J",33863,17,"NEW YORK","NY","NEW YORK"
"10279","NEW YORK, NY",,"H",1544,"H",43072,"G",151095,123,"NEW YORK","NY","NEW YORK"
"10280","NEW YORK, NY",,"H",1064,"G",11130,"G",47927,150,"NEW YORK","NY","NEW YORK"
"10281","NEW YORK, NY",,"G",13402,"H",803254,"G",3235288,182,"NEW YORK","NY","NEW YORK"
"10282","NEW YORK, NY","J","S",0,"S",0,"S",0,109,"NEW YORK","NY","NEW YORK"
"10285","NEW YORK, NY","G","S",0,"S",0,"S",0,22,"NEW YORK","NY","NEW YORK"
"10286","NEW YORK, NY","H","S",0,"S",0,"S",0,27,"NEW YORK","NY","NEW YORK"
"10301","STATEN ISLAND, NY",,"G",8377,"G",68872,"G",286012,701,"STATEN ISLAND","NY","RICHMOND"
"10302","STATEN ISLAND, NY",,"H",4677,"H",57254,"H",232823,433,"STATEN ISLAND","NY","RICHMOND"
"10303","STATEN ISLAND, NY",,"G",6374,"G",78855,"G",326042,415,"STATEN ISLAND","NY","RICHMOND"
"10304","STATEN ISLAND, NY",,"G",6446,"G",61654,"G",254609,676,"STATEN ISLAND","NY","RICHMOND"
"10305","STATEN ISLAND, NY",,"H",15998,"H",199876,"H",847102,971,"STATEN ISLAND","NY","RICHMOND"
"10306","STATEN ISLAND, NY",,"G",11028,"G",85072,"G",349047,1171,"STATEN ISLAND","NY","RICHMOND"
"10307","STATEN ISLAND, NY",,"G",1537,"G",13556,"G",58738,290,"STATEN ISLAND","NY","RICHMOND"
"10308","STATEN ISLAND, NY",,"G",3021,"G",21831,"G",91289,456,"STATEN ISLAND","NY","RICHMOND"
"10309","STATEN ISLAND, NY",,"G",10497,"G",100513,"G",433544,844,"STATEN ISLAND","NY","RICHMOND"
"10310","STATEN ISLAND, NY",,"G",7677,"G",86750,"G",374914,509,"STATEN ISLAND","NY","RICHMOND"
